condition	reaction_id	flux	reduced_cost
nodule_max_n2	rxnEPSS2	0.0	0.0
nodule_max_n2	rxnEPSS3	0.0	0.0
nodule_max_n2	rxnEPSS4	0.0	0.0
nodule_max_n2	rxnEPSS5	0.0	0.0
nodule_max_n2	rxnEPSS6	0.0	0.0
nodule_max_n2	rxnEPSS7	0.0	0.0
nodule_max_n2	rxnEPSS8	0.0	0.0
nodule_max_n2	rxnEPSS9	0.0	0.0
nodule_max_n2	rxnEPSS10	0.0	0.0
nodule_max_n2	rxnEPSSlmw	0.0	0.0
nodule_max_n2	rxnEPSShmw	0.0	0.0
nodule_max_n2	rxnEPSSlmw2	0.0	0.0
nodule_max_n2	rxn00704	2.5058845909305754e-31	-0.0
nodule_max_n2	rxn00213	0.0	0.0
nodule_max_n2	rxn00214	0.0	0.0
nodule_max_n2	rxn00211	0.0	0.0
nodule_max_n2	rxn01008	0.0	0.0
nodule_max_n2	rxn01007	0.0	0.0
nodule_max_n2	rxn01117	0.0	-0.0
nodule_max_n2	rxn02331	0.0	0.0
nodule_max_n2	rxn02404	0.0	0.0
nodule_max_n2	rxn02405	0.0	0.0
nodule_max_n2	rxn01675	0.0	0.0
nodule_max_n2	rxn01997	0.0	0.0
nodule_max_n2	rxn02000	0.0	0.0
nodule_max_n2	rxn02003	0.0	-0.0
nodule_max_n2	rxn01329	0.0	0.0
nodule_max_n2	rxn00640	0.0	0.0
nodule_max_n2	rxn00695	-9.611350591484895e-16	-0.0
nodule_max_n2	rxn08615	-9.611350591484895e-16	-0.0
nodule_max_n2	rxn00178	0.0	0.0
nodule_max_n2	rxn01453	0.0	0.0
nodule_max_n2	rxn11920	0.0	0.0
nodule_max_n2	rxnPHBDP	0.0	0.0
nodule_max_n2	rxn00992_c0	0.0	-0.0
nodule_max_n2	rxn00988_c0	0.0	0.0
nodule_max_n2	rxn00711	0.0	0.0
nodule_max_n2	rxn00720	0.0	0.0
nodule_max_n2	rxn01626	0.0	0.0
nodule_max_n2	rxn00654	0.0	0.0
nodule_max_n2	rxn00346	0.0	-0.0
nodule_max_n2	rxn00912	0.0	0.0
nodule_max_n2	rxn01790	0.0	-0.0
nodule_max_n2	rxn01791	0.0	0.0
nodule_max_n2	rxn12510	0.0	0.0
nodule_max_n2	rxn09177	0.0	0.0
nodule_max_n2	rxn02341	0.0	0.0
nodule_max_n2	rxn02175	0.0	0.0
nodule_max_n2	rxn00100	0.0	0.0
nodule_max_n2	rxn00338	-4.997396953192047e-16	0.0
nodule_max_n2	rxn02988	-4.997396953192046e-16	0.0
nodule_max_n2	rxn02402	-4.997396953192047e-16	0.0
nodule_max_n2	rxn02155	-4.997396953192047e-16	0.0
nodule_max_n2	rxn00138	-4.997396953192047e-16	0.0
nodule_max_n2	rxn00077	0.0	0.0
nodule_max_n2	rxn01257b	6.095351462767631e-32	0.0
nodule_max_n2	rxn03841	6.095351462767631e-32	0.0
nodule_max_n2	rxn00302	6.095351462767632e-32	0.0
nodule_max_n2	rxn03419	6.095351462767632e-32	0.0
nodule_max_n2	rxn03421	6.095351462767631e-32	0.0
nodule_max_n2	rxn03174	6.095351462767631e-32	0.0
nodule_max_n2	rxn03167	6.09535146276763e-32	0.0
nodule_max_n2	rxn02504	6.09535146276763e-32	0.0
nodule_max_n2	rxn02503	6.095351462767632e-32	0.0
nodule_max_n2	rxn02201	6.09535146276763e-32	0.0
nodule_max_n2	rxn01603	6.09535146276763e-32	0.0
nodule_max_n2	rxn00686	-6.09535146276763e-32	-0.0
nodule_max_n2	rxn01602	0.0	0.0
nodule_max_n2	rxn00690	-0.7411142857142983	-0.0
nodule_max_n2	rxn00907	0.7411142857142988	0.0
nodule_max_n2	rxn01211	0.7411142857142987	0.0
nodule_max_n2	rxn00910	-4.590292470865564e-15	-0.0
nodule_max_n2	rxn00979	6.09535146276763e-32	0.0
nodule_max_n2	rxn08657	6.09535146276763e-32	0.0
nodule_max_n2	rxn09997	0.0	-0.0
nodule_max_n2	rxn02484	0.0	-0.0
nodule_max_n2	rxn03108	0.0	-0.0
nodule_max_n2	rxn07295	0.0	0.0
nodule_max_n2	rxnTHIZsyn	0.0	0.0
nodule_max_n2	rxn02305	0.0	-0.0
nodule_max_n2	rxn00438	0.0	-0.0
nodule_max_n2	rxn00300	0.0	0.0
nodule_max_n2	rxn02475	0.0	0.0
nodule_max_n2	rxn02474	0.0	-0.0
nodule_max_n2	rxn05039	0.0	0.0
nodule_max_n2	rxn05040	0.0	0.0
nodule_max_n2	rxn03080	0.0	0.0
nodule_max_n2	rxn00048	0.0	0.0
nodule_max_n2	rxn00392	0.0	0.0
nodule_max_n2	rxn00122	0.0	0.0
nodule_max_n2	rxn00599	0.0	0.0
nodule_max_n2	rxn00029	0.0	0.0
nodule_max_n2	rxn00060	0.0	0.0
nodule_max_n2	rxn02264	0.0	0.0
nodule_max_n2	rxn02288	0.0	0.0
nodule_max_n2	rxn02303	0.0	0.0
nodule_max_n2	rxn02304	0.0	0.0
nodule_max_n2	rxn00224	0.0	0.0
nodule_max_n2	rxn08707	0.0	0.0
nodule_max_n2	rxn12825	0.0	0.0
nodule_max_n2	rxn01609	0.0	0.0
nodule_max_n2	rxn04385	0.0	0.0
nodule_max_n2	rxn03975	0.0	0.0
nodule_max_n2	rxnBluB	0.0	0.0
nodule_max_n2	SINK_cpd00605	0.0	0.0
nodule_max_n2	rxn02897	0.0	0.0
nodule_max_n2	rxn01265	0.0	-0.0
nodule_max_n2	rxn03150	0.0	0.0
nodule_max_n2	rxn02287	0.0	0.0
nodule_max_n2	rxn02775	0.0	0.0
nodule_max_n2	rxn11545	0.0	0.0
nodule_max_n2	rxn03513	0.0	0.0
nodule_max_n2	rxn03514	0.0	0.0
nodule_max_n2	rxn03534	0.0	0.0
nodule_max_n2	rxn03492	0.0	-0.0
nodule_max_n2	rxn03491	0.0	0.0
nodule_max_n2	rxn03512	0.0	0.0
nodule_max_n2	rxn11544	0.0	0.0
nodule_max_n2	rxn10476	0.0	-6.18738608068328e-15
nodule_max_n2	rxn11650	0.0	0.0
nodule_max_n2	rxn03535	0.0	0.0
nodule_max_n2	rxn03540	0.0	0.0
nodule_max_n2	rxn04384	0.0	0.0
nodule_max_n2	rxn03537	0.0	0.0
nodule_max_n2	rxn03538	0.0	0.0
nodule_max_n2	rxn03909	0.0	0.0
nodule_max_n2	rxn03958	0.0	-0.0
nodule_max_n2	rxn03907	0.0	0.0
nodule_max_n2	rxn03908	0.0	0.0
nodule_max_n2	rxn03910	0.0	0.0
nodule_max_n2	rxn05293	0.0	0.0
nodule_max_n2	rxn08352	0.0	0.0
nodule_max_n2	rxn04113	0.0	0.0
nodule_max_n2	rxn01213	0.0	0.0
nodule_max_n2	rxn01466	0.0	0.0
nodule_max_n2	rxnUB1	0.0	0.0
nodule_max_n2	rxn00966	0.0	0.0
nodule_max_n2	rxn03893	0.0	0.0
nodule_max_n2	rxn03393	0.0	0.0
nodule_max_n2	rxn03394	0.0	0.0
nodule_max_n2	rxn03395	0.0	0.0
nodule_max_n2	rxn12224	0.0	0.0
nodule_max_n2	rxn03397	0.0	0.0
nodule_max_n2	rxn04139	0.0	0.0
nodule_max_n2	rxn11946	0.0	0.0
nodule_max_n2	rxn01486	0.0	0.0
nodule_max_n2	rxn01489	0.0	0.0
nodule_max_n2	rxn05031	0.0	0.0
nodule_max_n2	rxn10122	0.96334285714287	0.0
nodule_max_n2	rxnFADH2	0.745258571428553	0.0
nodule_max_n2	rxn12750	1.708601428571423	0.0
nodule_max_n2	rxn00058	0.8543007142857115	0.0
nodule_max_n2	rxn10042	1.6972257142857237	0.0
nodule_max_n2	rxn01331	0.0	0.0
nodule_max_n2	rxn02939	0.0	0.0
nodule_max_n2	rxn03445	0.0	-0.0
nodule_max_n2	rxn03951	0.0	0.0
nodule_max_n2	rxn05116	0.0	0.0
nodule_max_n2	rxn04070	0.0	0.0
nodule_max_n2	rxn00209	0.0	0.0
nodule_max_n2	rxnPolyPi1	0.0	0.0
nodule_max_n2	rxn00646	0.0	0.0
nodule_max_n2	rxn00351	0.0	0.0
nodule_max_n2	rxn00086	0.0	0.0
nodule_max_n2	rxn00001	0.0	0.0
nodule_max_n2	rxn00102	-0.8899714285714105	-0.0
nodule_max_n2	rxn00006	0.25737071428571723	0.0
nodule_max_n2	rxn00226	0.0	0.0
nodule_max_n2	rxn00176	0.0	0.0
nodule_max_n2	rxn00126	4.590292470865563e-15	0.0
nodule_max_n2	rxn00141	3.5686382374211915e-15	0.0
nodule_max_n2	rxn00778	3.5686382374211915e-15	0.0
nodule_max_n2	rxn05289	0.514741428571436	0.0
nodule_max_n2	rxn00272	0.2966571428571243	0.0
nodule_max_n2	rxn10052	0.0	-0.0
nodule_max_n2	rxn00022s	0.0	0.0
nodule_max_n2	rxn00216	0.0	0.0
nodule_max_n2	rxn00547	0.0	0.0
nodule_max_n2	rxn05319	1.5566571428571572	0.0
nodule_max_n2	rxn05467	-2.075542857143091	0.0
nodule_max_n2	rxn05468	1.2600000000000002	0.0
nodule_max_n2	rxnBLTPcpd00204	0.0	0.0
nodule_max_n2	rxnBLTPcpd00149	0.0	1.9480199518967562e-14
nodule_max_n2	rxn05312	-1.700270006596057e-15	0.0
nodule_max_n2	rxn05145	0.0	0.0
nodule_max_n2	rxn05616	-8.501350032980285e-16	0.0
nodule_max_n2	rxn05514	-8.501350032980285e-16	0.0
nodule_max_n2	rxn05149	0.0	0.0
nodule_max_n2	rxn05195b	0.0	0.0
nodule_max_n2	rxn05195	0.0	0.0
nodule_max_n2	rxn05150	0.0	0.0
nodule_max_n2	rxn08769	0.0	0.0
nodule_max_n2	rxn05209	0.0	0.0
nodule_max_n2	rxn05223	0.0	0.0
nodule_max_n2	rxn05466	0.0	0.0
nodule_max_n2	rxn05153	0.0	0.0
nodule_max_n2	rxn05651	1.0831006066074501e-15	0.0
nodule_max_n2	rxnBLTPcpd00076	0.0	0.0
nodule_max_n2	rxn05147	0.0	0.0
nodule_max_n2	rxn09269	-0.593314285714267	-0.0
nodule_max_n2	EX_cpd00001_e0	1.5566571428571572	0.0
nodule_max_n2	EX_cpd00067_e0	-1.0377714285715456	0.0
nodule_max_n2	EX_cpd00011_e0	2.0755428571430707	0.0
nodule_max_n2	EX_cpd00204_e0	0.0	0.0
nodule_max_n2	EX_cpd00007_e0	-1.26	-0.0
nodule_max_n2	EX_cpd00149_e0	0.0	-99.99999999999997
nodule_max_n2	EX_cpd00009_e0	1.7002700065960572e-15	0.0
nodule_max_n2	EX_cpd00254_e0	0.0	0.0
nodule_max_n2	EX_cpd00063_e0	1.6247569932077386e-31	0.0
nodule_max_n2	EX_cpd00030_e0	0.0	0.0
nodule_max_n2	EX_cpd10515_e0	0.0	0.0
nodule_max_n2	EX_cpd10516_e0	0.0	0.0
nodule_max_n2	EX_cpd00034_e0	0.0	0.0
nodule_max_n2	EX_cpd00205_e0	0.0	0.0
nodule_max_n2	EX_cpd00971_e0	0.0	0.0
nodule_max_n2	EX_cpd00104_e0	0.0	0.0
nodule_max_n2	EX_cpd00013_e0	0.0	0.0
nodule_max_n2	EX_cpd00048_e0	-1.0831006066074501e-15	0.0
nodule_max_n2	EX_cpd00076_e0	0.0	-0.0
nodule_max_n2	EX_cpd00027_e0	0.0	-0.0
nodule_max_n2	EX_cpd00036_e0	0.593314285714267	0.0
nodule_max_n2	rxnBIOMASS	0.0	2.168404344971009e-19
nodule_max_n2	EX_cpd11416_e0	0.0	0.0
nodule_max_n2	rxnNGAM	0.0	0.0
nodule_max_n2	rxn02360	0.0	0.0
nodule_max_n2	rxn02946	0.0	0.0
nodule_max_n2	rxn01635	0.0	-0.0
nodule_max_n2	rxn00196	0.0	0.0
nodule_max_n2	rxn01289	0.0	-0.0
nodule_max_n2	rxn01830	0.0	0.0
nodule_max_n2	rxn01828	0.0	0.0
nodule_max_n2	rxn01633	0.0	0.0
nodule_max_n2	rxn00395	0.0	0.0
nodule_max_n2	rxn00114	-1.8637902415493638e-31	0.0
nodule_max_n2	rxn00394	0.0	0.0
nodule_max_n2	rxn00471	0.0	0.0
nodule_max_n2	rxn02071	0.0	0.0
nodule_max_n2	rxn00930	0.0	-0.0
nodule_max_n2	rxn09188	0.745258571428553	0.0
nodule_max_n2	rxn00183	0.0	0.0
nodule_max_n2	rxn01192	0.0	0.0
nodule_max_n2	rxn02369	0.0	0.0
nodule_max_n2	rxn02483	0.0	0.0
nodule_max_n2	rxn02144	0.0	0.0
nodule_max_n2	rxn02143	0.0	0.0
nodule_max_n2	rxn00598	0.0	-0.0
nodule_max_n2	rxn01754	0.0	0.0
nodule_max_n2	rxnEry1	0.0	0.0
nodule_max_n2	rxnEry2	0.0	0.0
nodule_max_n2	rxnEry3	0.0	0.0
nodule_max_n2	rxnEry4	0.0	0.0
nodule_max_n2	rxn01754a	0.0	0.0
nodule_max_n2	rxnRbtAa	0.0	0.0
nodule_max_n2	rxnRbtC	0.0	-0.0
nodule_max_n2	rxn01114	0.0	0.0
nodule_max_n2	rxn01754b	0.0	0.0
nodule_max_n2	rxnRbtAb	0.0	0.0
nodule_max_n2	rxnLalA	0.0	-0.0
nodule_max_n2	rxn00812	0.0	0.0
nodule_max_n2	rxn02174	0.0	0.0
nodule_max_n2	rxn02173	0.0	0.0
nodule_max_n2	rxn02429	0.0	0.0
nodule_max_n2	rxn00783	0.0	0.0
nodule_max_n2	rxn00867	0.0	0.0
nodule_max_n2	rxn02085	0.0	-0.0
nodule_max_n2	rxn01642	0.0	0.0
nodule_max_n2	rxn01639	0.0	0.0
nodule_max_n2	rxn07432	0.0	0.0
nodule_max_n2	rxn07433	0.0	-0.0
nodule_max_n2	rxn06586	0.0	0.0
nodule_max_n2	rxn01241c	0.2966571428571427	0.0
nodule_max_n2	rxn02866	0.0	0.0
nodule_max_n2	rxn02889	0.0	-0.0
nodule_max_n2	rxn01504	0.0	-0.0
nodule_max_n2	rxn00991	0.0	0.0
nodule_max_n2	rxn07430	0.0	0.0
nodule_max_n2	rxn07431	0.0	0.0
nodule_max_n2	rxn01925	0.0	-0.0
nodule_max_n2	rxn01924	0.0	0.0
nodule_max_n2	rxn02949	0.0	0.0
nodule_max_n2	rxn03433	0.0	0.0
nodule_max_n2	rxn01480	0.0	0.0
nodule_max_n2	rxn00671	0.0	-0.0
nodule_max_n2	rxn01355	0.2966571428571427	0.0
nodule_max_n2	rxn01996	-0.2966571428571426	-0.0
nodule_max_n2	rxn00602	0.2966571428571426	0.0
nodule_max_n2	rxn07434	0.2966571428571427	0.0
nodule_max_n2	rxn07435	0.2966571428571427	0.0
nodule_max_n2	rxn06335	-0.2966571428571427	-0.0
nodule_max_n2	rxn02270	0.0	0.0
nodule_max_n2	rxn02934	-0.2966571428571427	0.0
nodule_max_n2	rxn02933	0.2966571428571426	0.0
nodule_max_n2	rxn00676	-0.2966571428571427	-0.0
nodule_max_n2	rxn00817	0.0	-0.0
nodule_max_n2	rxn00818	0.0	-0.0
nodule_max_n2	rxn02596	0.0	0.0
nodule_max_n2	rxn00189	0.0	0.0
nodule_max_n2	rxn00182	0.0	0.0
nodule_max_n2	rxn00020c_c0	0.0	-0.0
nodule_max_n2	rxn00020g_c0	0.0	-0.0
nodule_max_n2	rxn00020m_c0	0.0	-0.0
nodule_max_n2	rxn00020s_c0	0.0	-0.0
nodule_max_n2	SINK_cpd01553_c0	0.0	0.0
nodule_max_n2	rxn00020a_c0	0.0	-0.0
nodule_max_n2	SINK_cpd00415_c0	0.0	0.0
nodule_max_n2	rxn00020mg_c0	0.0	-0.0
nodule_max_n2	rxn00892	0.0	0.0
nodule_max_n2	rxn01484	0.0	0.0
nodule_max_n2	rxn01439	0.0	0.0
nodule_max_n2	rxn00552	0.0	0.0
nodule_max_n2	rxnNAGALAMk	0.0	0.0
nodule_max_n2	rxnNAGALAMa	0.0	0.0
nodule_max_n2	rxnGALAMk	0.0	0.0
nodule_max_n2	rxn11877	0.0	0.0
nodule_max_n2	rxn02094	0.0	0.0
nodule_max_n2	rxnTAG1	0.0	0.0
nodule_max_n2	rxn00022m	0.0	0.0
nodule_max_n2	rxn00022m2	0.0	0.0
nodule_max_n2	rxn00022t	0.0	0.0
nodule_max_n2	rxnTRE1	0.0	-0.0
nodule_max_n2	rxnTRE2	0.0	-0.0
nodule_max_n2	rxnPAL1	0.0	0.0
nodule_max_n2	rxnPAL2	0.0	0.0
nodule_max_n2	rxnMALT1	0.0	0.0
nodule_max_n2	rxnMALT2	0.0	-0.0
nodule_max_n2	rxn00975	0.0	0.0
nodule_max_n2	rxn00559	0.0	0.0
nodule_max_n2	rxnPSCIS	0.0	0.0
nodule_max_n2	rxn01044	0.0	0.0
nodule_max_n2	rxn01199	0.0	0.0
nodule_max_n2	rxn00772	0.0	0.0
nodule_max_n2	rxn00547b	0.0	0.0
nodule_max_n2	rxn00879	0.0	0.0
nodule_max_n2	rxn02007	0.0	0.0
nodule_max_n2	rxn12147	0.0	0.0
nodule_max_n2	rxn12146	0.0	0.0
nodule_max_n2	rxn03932	0.0	0.0
nodule_max_n2	rxn01176	0.0	0.0
nodule_max_n2	rxn00501	0.0	0.0
nodule_max_n2	rxn00629	0.0	0.0
nodule_max_n2	rxn00634	0.0	0.0
nodule_max_n2	rxn03883	0.0	0.0
nodule_max_n2	rxn01827	0.0	0.0
nodule_max_n2	rxn01825	0.0	0.0
nodule_max_n2	rxn02276	0.0	0.0
nodule_max_n2	rxn00993	0.0	0.0
nodule_max_n2	rxnRHA1	0.0	0.0
nodule_max_n2	rxnRHA2	0.0	-0.0
nodule_max_n2	rxn01621	0.0	0.0
nodule_max_n2	rxn01053	0.0	0.0
nodule_max_n2	rxn00816	0.0	-0.0
nodule_max_n2	rxn00816b	0.0	-0.0
nodule_max_n2	rxn00816c	0.0	0.0
nodule_max_n2	rxn14044	0.0	-0.0
nodule_max_n2	rxnFUCOSE1	0.0	0.0
nodule_max_n2	rxn02617	0.0	0.0
nodule_max_n2	rxnFUCOSE2	0.0	0.0
nodule_max_n2	rxnFUCOSE3	0.0	0.0
nodule_max_n2	rxnMatB	0.0	0.0
nodule_max_n2	rxn00174	-1.621467433899562e-14	-0.0
nodule_max_n2	rxn00175	-0.7369700000000285	-0.0
nodule_max_n2	rxn00371	0.7411142857142982	0.0
nodule_max_n2	rxn10114	0.0	0.0
nodule_max_n2	rxn00083	0.0	0.0
nodule_max_n2	rxn00018	0.0	-0.0
nodule_max_n2	rxn01334	0.0	0.0
nodule_max_n2	rxn01345	0.0	0.0
nodule_max_n2	rxn01111	0.0	0.0
nodule_max_n2	rxn02569	0.0	-0.0
nodule_max_n2	rxn11747	0.0	0.0
nodule_max_n2	rxn09244	0.0	0.0
nodule_max_n2	rxn05623	0.0	0.0
nodule_max_n2	rxn01818	0.0	0.0
nodule_max_n2	rxnGFC1c	0.0	0.0
nodule_max_n2	rxn01159	0.0	0.0
nodule_max_n2	rxnGFC1a	0.0	0.0
nodule_max_n2	rxnGFC1b	0.0	0.0
nodule_max_n2	rxn00907b	0.0	0.0
nodule_max_n2	rxn01211b	0.0	0.0
nodule_max_n2	rxn00691	0.0	0.0
nodule_max_n2	rxn00374	0.0	0.0
nodule_max_n2	rxn00847	0.0	0.0
nodule_max_n2	rxn04791	0.0	0.0
nodule_max_n2	rxn04792	0.0	0.0
nodule_max_n2	rxn00377	0.0	0.0
nodule_max_n2	rxnPBdm1	0.0	-0.0
nodule_max_n2	rxnPBdm2	0.0	-0.0
nodule_max_n2	rxn01204	0.5188857142857334	0.0
nodule_max_n2	rxn01204b	-0.5188857142857334	-0.0
nodule_max_n2	rxn00509	0.0	0.0
nodule_max_n2	rxn00193	0.0	0.0
nodule_max_n2	rxn00186	0.0	0.0
nodule_max_n2	rxn05123	0.0	-0.0
nodule_max_n2	rxn05124	0.0	-0.0
nodule_max_n2	rxn05126	0.0	-0.0
nodule_max_n2	SINK_cpd11408_c0	0.0	-0.0
nodule_max_n2	rxn00165	0.0	0.0
nodule_max_n2	rxn10121	0.0	0.0
nodule_max_n2	rxn00568	0.0	0.0
nodule_max_n2	rxn10120	0.0	0.0
nodule_max_n2	rxn05890	0.0	-0.0
nodule_max_n2	rxn01806	0.0	0.0
nodule_max_n2	rxn11937	0.0	0.0
nodule_max_n2	rxn06033	0.0	0.0
nodule_max_n2	rxn00947	0.0	0.0
nodule_max_n2	rxnFAD1	0.0	0.0
nodule_max_n2	rxn03240	0.0	0.0
nodule_max_n2	rxnFAD3	0.0	0.0
nodule_max_n2	rxnFAD4	0.0	-0.0
nodule_max_n2	rxnFAD5	0.0	0.0
nodule_max_n2	rxn03241	0.0	0.0
nodule_max_n2	rxnFAD7	0.0	0.0
nodule_max_n2	rxnFAD8	0.0	-0.0
nodule_max_n2	rxnFAD9	0.0	0.0
nodule_max_n2	rxn02911	0.0	0.0
nodule_max_n2	rxnFAD11	0.0	0.0
nodule_max_n2	rxnFAD12	0.0	-0.0
nodule_max_n2	rxnFAD13	0.0	0.0
nodule_max_n2	rxn03245	0.0	0.0
nodule_max_n2	rxnFAD15	0.0	0.0
nodule_max_n2	rxnFAD16	0.0	-0.0
nodule_max_n2	rxnFAD17	0.0	0.0
nodule_max_n2	rxn03247	0.0	0.0
nodule_max_n2	rxnFAD19	0.0	0.0
nodule_max_n2	rxnFAD20	0.0	-0.0
nodule_max_n2	rxnFAD21	0.0	0.0
nodule_max_n2	rxn03250	0.0	0.0
nodule_max_n2	rxnFAD23	0.0	0.0
nodule_max_n2	rxnFAD24	0.0	-0.0
nodule_max_n2	rxn00872	0.0	0.0
nodule_max_n2	rxn02167	0.0	-0.0
nodule_max_n2	rxnFAD27	0.0	-0.0
nodule_max_n2	rxn00709	0.0	0.0
nodule_max_n2	rxn01145	0.0	0.0
nodule_max_n2	rxn01146	0.0	0.0
nodule_max_n2	rxn01028	0.0	0.0
nodule_max_n2	rxn02190	0.0	0.0
nodule_max_n2	rxn03188	0.0	0.0
nodule_max_n2	rxn02925b_c0	0.0	0.0
nodule_max_n2	rxn01127	0.0	0.0
nodule_max_n2	rxn01507	0.0	-0.0
nodule_max_n2	rxn01858	0.0	0.0
nodule_max_n2	rxn01985	0.0	0.0
nodule_max_n2	rxn01859	0.0	-0.0
nodule_max_n2	rxn00926	0.0	0.0
nodule_max_n2	rxn01297	0.0	0.0
nodule_max_n2	rxn00139	0.0	0.0
nodule_max_n2	rxn00131	-3.5686382374211915e-15	-0.0
nodule_max_n2	rxn00132	0.0	0.0
nodule_max_n2	rxn01138	3.5686382374211915e-15	0.0
nodule_max_n2	rxn00927	0.0	0.0
nodule_max_n2	rxn00836	0.0	0.0
nodule_max_n2	rxn00831	0.0	0.0
nodule_max_n2	rxn01358	0.0	0.0
nodule_max_n2	rxn01509	0.0	0.0
nodule_max_n2	rxn01445	0.0	-0.0
nodule_max_n2	rxn01446	0.0	-0.0
nodule_max_n2	rxn01225	0.0	0.0
nodule_max_n2	rxn00915	0.0	0.0
nodule_max_n2	rxn00913	0.0	0.0
nodule_max_n2	rxn01548	0.0	0.0
nodule_max_n2	rxn01226	0.0	0.0
nodule_max_n2	rxn01544	0.0	0.0
nodule_max_n2	rxn01961	0.0	0.0
nodule_max_n2	rxn01649	0.0	0.0
nodule_max_n2	rxn01545	0.0	0.0
nodule_max_n2	rxn01522	0.0	0.0
nodule_max_n2	rxn09370	3.9743364639163156e-17	0.0
nodule_max_n2	rxn01748	3.9743364639163156e-17	0.0
nodule_max_n2	rxn01746	3.974336463916315e-17	0.0
nodule_max_n2	rxn00562	3.974336463916315e-17	0.0
nodule_max_n2	rxn00101	7.948672927832629e-17	0.0
nodule_max_n2	rxn12638	0.0	0.0
nodule_max_n2	rxn12637	0.0	0.0
nodule_max_n2	rxn12634	0.0	0.0
nodule_max_n2	rxn12633	0.0	0.0
nodule_max_n2	rxn12639	0.0	0.0
nodule_max_n2	rxn12640	0.0	0.0
nodule_max_n2	rxn12641	0.0	0.0
nodule_max_n2	rxn12642	0.0	0.0
nodule_max_n2	rxn12643	0.0	0.0
nodule_max_n2	rxn12644	0.0	0.0
nodule_max_n2	rxn12646	0.0	0.0
nodule_max_n2	rxn12635	0.0	0.0
nodule_max_n2	rxn12636	0.0	0.0
